order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,line_revenue,line_cost,line_profit
18258,997,1680,12,1.9,1.5,0.0,22.8,0.0,22.8,18.0,4.8
18259,997,1571,12,1.67,1.37,0.0,20.04,0.0,20.04,16.44,3.6
18260,997,1520,12,0.98,0.73,0.0,11.76,0.0,11.76,8.76,3.0
18261,997,1519,12,0.98,0.73,0.0,11.76,0.0,11.76,8.76,3.0
18262,997,1518,12,0.98,0.73,0.0,11.76,0.0,11.76,8.76,3.0
18263,997,1430,4,5.69,4.67,0.0,22.76,0.0,22.76,18.68,4.08
18264,997,160,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
18265,997,162,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
18266,997,323,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18267,998,133,6,6.84,5.71,0.0,41.04,0.0,41.04,34.26,6.78
18268,998,18,12,6.84,5.71,0.0,82.08,0.0,82.08,68.52,13.56
18269,998,406,12,1.94,1.5,0.0,23.28,0.0,23.28,18.0,5.28
18270,998,137,2,8.61,6.67,0.0,17.22,0.0,17.22,13.34,3.88
18271,998,407,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
18272,998,426,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
18273,998,443,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18274,998,442,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18275,998,521,12,2.93,2.42,0.0,35.16,0.0,35.16,29.04,6.12
18276,998,685,6,3.39,2.81,0.0,20.34,0.0,20.34,16.86,3.48
18277,998,519,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
18278,998,520,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
18279,998,705,24,1.44,1.16,0.0,34.56,0.0,34.56,27.84,6.72
18280,998,730,18,1.44,1.14,0.0,25.92,0.0,25.92,20.52,5.4
18281,998,900,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18282,998,856,12,1.44,1.14,0.0,17.28,0.0,17.28,13.68,3.6
18283,998,17,12,6.84,5.71,0.0,82.08,0.0,82.08,68.52,13.56
18284,998,1258,2,5.69,4.67,0.0,11.38,0.0,11.38,9.34,2.04
18285,998,902,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18286,998,904,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18287,998,915,4,4.31,3.37,0.0,17.24,0.0,17.24,13.48,3.76
18288,998,916,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
18289,998,931,6,7.76,6.36,0.0,46.56,0.0,46.56,38.16,8.4
18290,998,936,4,4.31,3.37,0.0,17.24,0.0,17.24,13.48,3.76
18291,998,1261,2,5.69,4.67,0.0,11.38,0.0,11.38,9.34,2.04
18292,998,1477,4,4.31,3.57,0.0,17.24,0.0,17.24,14.28,2.96
18293,998,1259,2,5.69,4.67,0.0,11.38,0.0,11.38,9.34,2.04
18294,998,1260,2,5.69,4.67,0.0,11.38,0.0,11.38,9.34,2.04
18295,998,1587,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18296,998,1588,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18297,998,2592,2,8.61,6.67,0.0,17.22,0.0,17.22,13.34,3.88
18298,998,2546,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18299,998,1158,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18300,998,969,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
18301,998,2602,2,8.61,6.67,0.0,17.22,0.0,17.22,13.34,3.88
18302,998,2685,24,0.98,0.81,0.0,23.52,0.0,23.52,19.44,4.08
18303,998,653,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18304,998,658,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18305,998,659,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18306,998,660,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18307,998,662,2,8.61,6.67,0.0,17.22,0.0,17.22,13.34,3.88
18308,998,3067,12,0.98,0.76,0.0,11.76,0.0,11.76,9.12,2.64
18309,998,3086,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18310,998,3221,6,2.93,2.27,0.0,17.58,0.0,17.58,13.62,3.96
18311,998,3303,3,5.69,4.67,0.0,17.07,0.0,17.07,14.01,3.06
18312,998,972,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18313,998,973,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18314,998,1062,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
18315,998,2735,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
18316,998,2758,6,1.9,1.56,0.0,11.4,0.0,11.4,9.36,2.04
18317,998,2760,48,0.24,0.19,0.0,11.52,0.0,11.52,9.12,2.4
18318,998,3066,12,1.09,0.84,0.0,13.08,0.0,13.08,10.08,3.0
18319,998,3049,24,0.98,0.76,0.0,23.52,0.0,23.52,18.24,5.28
18320,999,1380,24,1.44,1.2,0.0,34.56,0.0,34.56,28.8,5.76
18321,999,132,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18322,999,160,20,0.98,0.79,0.0,19.6,0.0,19.6,15.8,3.8
18323,1000,133,12,6.84,5.71,0.0,82.08,0.0,82.08,68.52,13.56
18324,1000,3097,12,6.84,5.56,0.0,82.08,0.0,82.08,66.72,15.36
18325,1000,1316,4,4.89,3.94,0.0,19.56,0.0,19.56,15.76,3.8
18326,1001,166,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
18327,1001,280,24,0.75,0.59,0.0,18.0,0.0,18.0,14.16,3.84
18328,1001,282,24,0.75,0.59,0.0,18.0,0.0,18.0,14.16,3.84
18329,1001,3,12,0.75,0.58,0.0,9.0,0.0,9.0,6.96,2.04
18330,1001,164,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
18331,1001,1191,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18332,1001,1194,12,0.98,0.76,0.0,11.76,0.0,11.76,9.12,2.64
18333,1001,330,2,10.29,8.28,0.0,20.58,0.0,20.58,16.56,4.02
18334,1001,326,3,6.84,5.61,0.0,20.52,0.0,20.52,16.83,3.69
18335,1001,177,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
18336,1001,379,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
18337,1001,336,12,0.98,0.74,0.0,11.76,0.0,11.76,8.88,2.88
18338,1001,376,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
18339,1001,331,2,10.29,8.28,0.0,20.58,0.0,20.58,16.56,4.02
18340,1001,648,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
18341,1001,649,25,0.48,0.4,0.0,12.0,0.0,12.0,10.0,2.0
18342,1001,650,25,0.48,0.4,0.0,12.0,0.0,12.0,10.0,2.0
18343,1001,652,25,0.48,0.39,0.0,12.0,0.0,12.0,9.75,2.25
18344,1001,654,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18345,1001,655,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18346,1001,656,12,0.48,0.38,0.0,5.76,0.0,5.76,4.56,1.2
18347,1001,687,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
18348,1001,688,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
18349,1001,759,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
18350,1001,760,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
18351,1001,9,16,1.94,1.5,0.0,31.04,0.0,31.04,24.0,7.04
18352,1001,122,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18353,1001,148,3,4.89,4.05,0.0,14.67,0.0,14.67,12.15,2.52
18354,1001,149,3,4.89,4.05,0.0,14.67,0.0,14.67,12.15,2.52
18355,1001,163,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
18356,1001,913,12,0.75,0.62,0.0,9.0,0.0,9.0,7.44,1.56
18357,1001,956,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
18358,1001,972,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18359,1001,973,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18360,1001,994,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18361,1001,996,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18362,1001,1012,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
18363,1001,1534,36,0.98,0.81,0.0,35.28,0.0,35.28,29.16,6.12
18364,1001,1554,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
18365,1001,1264,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18366,1001,1267,3,6.84,5.3,0.0,20.52,0.0,20.52,15.9,4.62
18367,1001,398,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
18368,1001,442,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18369,1001,443,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18370,1001,605,2,6.84,5.51,0.0,13.68,0.0,13.68,11.02,2.66
18371,1001,616,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18372,1001,1353,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18373,1001,1354,24,0.98,0.77,0.0,23.52,0.0,23.52,18.48,5.04
18374,1001,1381,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18375,1001,1435,4,5.69,4.41,0.0,22.76,0.0,22.76,17.64,5.12
18376,1001,1436,4,5.69,4.41,0.0,22.76,0.0,22.76,17.64,5.12
18377,1001,1459,24,0.48,0.4,0.0,11.52,0.0,11.52,9.6,1.92
18378,1001,1514,6,2.93,2.27,0.0,17.58,0.0,17.58,13.62,3.96
18379,1001,910,12,0.75,0.62,0.0,9.0,0.0,9.0,7.44,1.56
18380,1001,2618,12,1.44,1.19,0.0,17.28,0.0,17.28,14.28,3.0
18381,1001,1628,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
18382,1001,1629,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
18383,1001,761,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
18384,1001,762,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
18385,1001,813,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18386,1001,909,12,0.75,0.58,0.0,9.0,0.0,9.0,6.96,2.04
18387,1001,3290,12,0.63,0.52,0.0,7.56,0.0,7.56,6.24,1.32
18388,1001,3001,8,1.94,1.5,0.0,15.52,0.0,15.52,12.0,3.52
18389,1001,2758,6,1.9,1.56,0.0,11.4,0.0,11.4,9.36,2.04
18390,1001,1324,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
18391,1001,1278,8,1.9,1.44,0.0,15.2,0.0,15.2,11.52,3.68
18392,1001,1280,8,1.9,1.44,0.0,15.2,0.0,15.2,11.52,3.68
18393,1001,1281,8,1.9,1.44,0.0,15.2,0.0,15.2,11.52,3.68
18394,1001,1313,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
18395,1001,1638,12,0.48,0.38,0.0,5.76,0.0,5.76,4.56,1.2
18396,1001,2610,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18397,1001,2587,6,2.24,1.8,0.0,13.44,0.0,13.44,10.8,2.64
18398,1001,2588,6,2.24,1.8,0.0,13.44,0.0,13.44,10.8,2.64
18399,1001,1663,6,3.39,2.68,0.0,20.34,0.0,20.34,16.08,4.26
18400,1002,136,1,3.74,3.04,0.0,3.74,0.0,3.74,3.04,0.7
18401,1002,134,1,3.74,3.04,0.0,3.74,0.0,3.74,3.04,0.7
18402,1003,148,3,4.89,4.05,0.0,14.67,0.0,14.67,12.15,2.52
18403,1003,996,24,0.48,0.36,0.0,11.52,0.0,11.52,8.64,2.88
18404,1003,1170,6,2.42,1.88,0.0,14.52,0.0,14.52,11.28,3.24
18405,1003,290,12,0.98,0.77,0.0,11.76,0.0,11.76,9.24,2.52
18406,1003,149,3,4.89,4.05,0.0,14.67,0.0,14.67,12.15,2.52
18407,1003,367,9,2.93,2.4,0.0,26.37,0.0,26.37,21.6,4.77
18408,1003,654,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18409,1003,1224,2,9.77,7.86,0.0,19.54,0.0,19.54,15.72,3.82
18410,1003,1177,2,11.44,8.69,0.0,22.88,0.0,22.88,17.38,5.5
18411,1003,1323,5,2.42,1.89,0.0,12.1,0.0,12.1,9.45,2.65
18412,1003,1322,5,2.42,1.89,0.0,12.1,0.0,12.1,9.45,2.65
18413,1003,1270,12,2.24,1.8,0.0,26.88,0.0,26.88,21.6,5.28
18414,1003,1226,12,2.42,1.95,0.0,29.04,0.0,29.04,23.4,5.64
18415,1003,1225,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18416,1003,2635,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
18417,1003,2513,24,0.48,0.37,0.0,11.52,0.0,11.52,8.88,2.64
18418,1003,2623,4,3.74,2.9,0.0,14.96,0.0,14.96,11.6,3.36
18419,1003,1354,24,0.98,0.77,0.0,23.52,0.0,23.52,18.48,5.04
18420,1003,3126,4,4.89,3.94,0.0,19.56,0.0,19.56,15.76,3.8
18421,1003,3127,4,4.89,3.94,0.0,19.56,0.0,19.56,15.76,3.8
18422,1003,1175,3,4.89,3.72,0.0,14.67,0.0,14.67,11.16,3.51
18423,1003,715,6,4.31,3.34,0.0,25.86,0.0,25.86,20.04,5.82
18424,1003,855,12,0.98,0.81,0.0,11.76,0.0,11.76,9.72,2.04
18425,1003,532,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
18426,1003,648,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
18427,1004,2658,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18428,1004,2657,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18429,1004,698,20,1.9,1.57,0.0,38.0,0.0,38.0,31.4,6.6
18430,1004,680,6,3.39,2.83,0.0,20.34,0.0,20.34,16.98,3.36
18431,1004,348,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
18432,1004,257,18,3.39,2.78,0.0,61.02,0.0,61.02,50.04,10.98
18433,1004,466,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
18434,1004,448,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18435,1004,712,6,4.31,3.34,0.0,25.86,0.0,25.86,20.04,5.82
18436,1004,977,24,0.33,0.26,0.0,7.92,0.0,7.92,6.24,1.68
18437,1004,1001,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18438,1004,1082,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18439,1004,1088,3,6.84,5.61,0.0,20.52,0.0,20.52,16.83,3.69
18440,1004,1100,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18441,1004,177,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
18442,1004,801,8,2.93,2.4,0.0,23.44,0.0,23.44,19.2,4.24
18443,1004,1114,48,0.48,0.39,0.0,23.04,0.0,23.04,18.72,4.32
18444,1004,1103,3,5.69,4.71,0.0,17.07,0.0,17.07,14.13,2.94
18445,1004,1115,48,0.48,0.39,0.0,23.04,0.0,23.04,18.72,4.32
18446,1004,1301,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
18447,1004,1349,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18448,1004,1341,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
18449,1004,3,12,0.75,0.58,0.0,9.0,0.0,9.0,6.96,2.04
18450,1004,10,24,0.16,0.13,0.0,3.84,0.0,3.84,3.12,0.72
18451,1004,131,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18452,1004,1403,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
18453,1004,1425,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
18454,1004,1637,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
18455,1004,2506,4,4.31,3.28,0.0,17.24,0.0,17.24,13.12,4.12
18456,1004,2557,24,1.9,1.59,0.0,45.6,0.0,45.6,38.16,7.44
18457,1004,716,6,4.31,3.34,0.0,25.86,0.0,25.86,20.04,5.82
18458,1004,800,8,2.93,2.4,0.0,23.44,0.0,23.44,19.2,4.24
18459,1004,1394,8,2.93,2.27,0.0,23.44,0.0,23.44,18.16,5.28
18460,1004,1355,24,0.48,0.38,0.0,11.52,0.0,11.52,9.12,2.4
18461,1004,2663,6,2.93,2.27,0.0,17.58,0.0,17.58,13.62,3.96
18462,1004,2664,6,2.93,2.27,0.0,17.58,0.0,17.58,13.62,3.96
18463,1004,885,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
18464,1004,892,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
18465,1004,2789,12,2.93,2.4,0.0,35.16,0.0,35.16,28.8,6.36
18466,1004,2944,4,4.31,3.6,0.0,17.24,0.0,17.24,14.4,2.84
18467,1004,975,24,0.33,0.26,0.0,7.92,0.0,7.92,6.24,1.68
18468,1004,3149,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
18469,1004,3150,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
18470,1004,3151,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
18471,1004,3236,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
18472,1004,1358,24,0.75,0.62,0.0,18.0,0.0,18.0,14.88,3.12
18473,1004,902,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18474,1004,957,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
18475,1004,2988,4,5.69,4.71,0.0,22.76,0.0,22.76,18.84,3.92
18476,1004,3146,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
18477,1004,3148,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
18478,1004,3054,24,0.75,0.58,0.0,18.0,0.0,18.0,13.92,4.08
18479,1004,3105,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18480,1004,1385,6,3.85,3.1,0.0,23.1,0.0,23.1,18.6,4.5
18481,1004,1368,6,2.24,1.87,0.0,13.44,0.0,13.44,11.22,2.22
18482,1005,687,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
18483,1005,1136,6,3.39,2.65,0.0,20.34,0.0,20.34,15.9,4.44
18484,1005,458,8,0.98,0.8,0.0,7.84,0.0,7.84,6.4,1.44
18485,1005,154,20,2.24,1.8,0.0,44.8,0.0,44.8,36.0,8.8
18486,1005,160,20,0.98,0.79,0.0,19.6,0.0,19.6,15.8,3.8
18487,1005,284,16,1.44,1.14,0.0,23.04,0.0,23.04,18.24,4.8
18488,1005,605,4,6.84,5.51,0.0,27.36,0.0,27.36,22.04,5.32
18489,1005,460,8,0.98,0.8,0.0,7.84,0.0,7.84,6.4,1.44
18490,1005,461,8,0.98,0.8,0.0,7.84,0.0,7.84,6.4,1.44
18491,1005,2441,12,3.39,2.53,0.0,40.68,0.0,40.68,30.36,10.32
18492,1005,1638,12,0.48,0.38,0.0,5.76,0.0,5.76,4.56,1.2
18493,1005,1511,12,1.44,1.2,0.0,17.28,0.0,17.28,14.4,2.88
18494,1005,1482,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
18495,1005,1435,4,5.69,4.41,0.0,22.76,0.0,22.76,17.64,5.12
18496,1005,1265,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
18497,1005,1191,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
18498,1005,3091,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18499,1005,2544,24,0.48,0.39,0.0,11.52,0.0,11.52,9.36,2.16
18500,1005,2817,6,2.93,2.27,0.0,17.58,0.0,17.58,13.62,3.96
18501,1005,3049,12,0.98,0.76,0.0,11.76,0.0,11.76,9.12,2.64
18502,1006,1542,1,5.69,4.67,0.0,5.69,0.0,5.69,4.67,1.02
18503,1007,160,100,0.83,0.67,0.0,83.0,0.0,83.0,67.0,16.0
18504,1007,280,72,0.75,0.59,0.0,54.0,0.0,54.0,42.48,11.52
18505,1007,1480,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
18506,1007,1478,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
18507,1007,1390,6,3.39,2.75,0.0,20.34,0.0,20.34,16.5,3.84
18508,1007,1389,6,3.39,2.75,0.0,20.34,0.0,20.34,16.5,3.84
18509,1007,1388,6,3.39,2.75,0.0,20.34,0.0,20.34,16.5,3.84
18510,1007,326,6,6.84,5.61,0.0,41.04,0.0,41.04,33.66,7.38
18511,1007,1483,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
18512,1007,332,12,0.98,0.74,0.0,11.76,0.0,11.76,8.88,2.88
18513,1007,440,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
18514,1007,398,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
18515,1007,379,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
18516,1007,378,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
18517,1007,377,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
18518,1007,352,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
18519,1007,693,6,2.59,2.08,0.0,15.54,0.0,15.54,12.48,3.06
18520,1007,982,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
18521,1007,442,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18522,1007,443,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18523,1007,2933,8,2.24,1.7,0.0,17.92,0.0,17.92,13.6,4.32
18524,1007,3081,12,1.67,1.29,0.0,20.04,0.0,20.04,15.48,4.56
18525,1007,1509,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18526,1007,1385,6,3.85,3.1,0.0,23.1,0.0,23.1,18.6,4.5
18527,1007,1359,3,14.66,12.02,0.0,43.98,0.0,43.98,36.06,7.92
18528,1007,1353,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18529,1007,1352,12,1.67,1.29,0.0,20.04,0.0,20.04,15.48,4.56
18530,1007,1313,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
18531,1007,1301,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
18532,1007,1102,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
18533,1007,1097,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
18534,1007,1096,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
18535,1007,2794,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18536,1007,2793,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
18537,1007,1542,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
18538,1007,1510,6,2.93,2.36,0.0,17.58,0.0,17.58,14.16,3.42
18539,1007,974,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
18540,1007,973,48,0.63,0.52,0.0,30.24,0.0,30.24,24.96,5.28
18541,1007,769,12,0.98,0.77,0.0,11.76,0.0,11.76,9.24,2.52
18542,1007,694,6,2.59,2.08,0.0,15.54,0.0,15.54,12.48,3.06
18543,1007,971,12,1.67,1.39,0.0,20.04,0.0,20.04,16.68,3.36
18544,1007,970,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
18545,1008,132,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18546,1008,154,200,1.9,1.53,0.0,380.0,0.0,380.0,306.0,74.0
18547,1008,131,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18548,1008,447,12,10.29,8.44,0.0,123.48,0.0,123.48,101.28,22.2
18549,1008,129,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18550,1008,1597,24,1.44,1.18,0.0,34.56,0.0,34.56,28.32,6.24
18551,1008,130,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
18552,1008,1149,36,3.9,3.02,0.0,140.4,0.0,140.4,108.72,31.68
18553,1008,813,144,1.67,1.29,0.0,240.48,0.0,240.48,185.76,54.72
18554,1008,616,48,2.93,2.36,0.0,140.64,0.0,140.64,113.28,27.36
18555,1008,469,30,2.93,2.31,0.0,87.9,0.0,87.9,69.3,18.6
18556,1008,465,96,1.67,1.37,0.0,160.32,0.0,160.32,131.52,28.8
18557,1008,461,96,0.83,0.68,0.0,79.68,0.0,79.68,65.28,14.4
18558,1008,1193,96,1.9,1.47,0.0,182.4,0.0,182.4,141.12,41.28
18559,1008,1170,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
18560,1008,448,24,3.74,3.07,0.0,89.76,0.0,89.76,73.68,16.08
18561,1008,162,100,0.83,0.67,0.0,83.0,0.0,83.0,67.0,16.0
18562,1008,160,100,0.83,0.67,0.0,83.0,0.0,83.0,67.0,16.0
18563,1008,1268,12,0.98,0.76,0.0,11.76,0.0,11.76,9.12,2.64
18564,1008,1585,100,1.9,1.53,0.0,190.0,0.0,190.0,153.0,37.0
18565,1008,257,32,2.93,2.4,0.0,93.76,0.0,93.76,76.8,16.96
18566,1008,177,24,7.3,5.88,0.0,175.2,0.0,175.2,141.12,34.08
18567,1009,1057,80,2.93,2.23,0.0,234.4,0.0,234.4,178.4,56.0
18568,1010,2441,12,3.39,2.53,0.0,40.68,0.0,40.68,30.36,10.32
18569,1010,1776,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
18570,1010,853,24,0.98,0.81,0.0,23.52,0.0,23.52,19.44,4.08
18571,1010,854,24,0.98,0.81,0.0,23.52,0.0,23.52,19.44,4.08
18572,1010,975,24,0.33,0.26,0.0,7.92,0.0,7.92,6.24,1.68
18573,1010,1525,12,0.98,0.73,0.0,11.76,0.0,11.76,8.76,3.0
18574,1010,1281,8,1.9,1.44,0.0,15.2,0.0,15.2,11.52,3.68
18575,1010,26,24,0.24,0.19,0.0,5.76,0.0,5.76,4.56,1.2
18576,1010,1778,12,2.42,1.88,0.0,29.04,0.0,29.04,22.56,6.48
18577,1010,2493,36,1.22,1.0,0.0,43.92,0.0,43.92,36.0,7.92
18578,1010,3089,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18579,1010,3090,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18580,1010,3091,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18581,1010,3092,6,4.31,3.53,0.0,25.86,0.0,25.86,21.18,4.68
18582,1010,165,20,1.9,1.53,0.0,38.0,0.0,38.0,30.6,7.4
18583,1010,543,12,1.44,1.19,0.0,17.28,0.0,17.28,14.28,3.0
18584,1010,580,6,2.42,1.98,0.0,14.52,0.0,14.52,11.88,2.64
18585,1010,687,60,2.42,1.98,0.0,145.2,0.0,145.2,118.8,26.4
18586,1010,1737,36,0.75,0.57,0.0,27.0,0.0,27.0,20.52,6.48
